year,customer_id,gender,age,no_of_days_subscribed,multi_screen,mail_subscribed,weekly_mins_watched,minimum_daily_mins,maximum_daily_mins,weekly_max_night_mins,videos_watched,maximum_days_inactive,customer_support_calls,churn
1020,2015,578329,1,38,86,0,0,339.45,13.0,38.47,92,3,4.0,4,0
1021,2015,578400,1,45,64,1,0,354.3,13.2,40.15,97,2,4.0,2,1
1022,2015,578473,0,43,160,0,0,124.05,10.9,14.06,54,9,3.0,0,0
1023,2015,579504,1,38,69,1,0,419.7,8.4,47.57,118,10,3.0,2,1
1024,2015,579685,0,62,108,0,1,247.65,10.9,28.07,114,4,3.0,1,0
1025,2015,580165,0,27,105,0,0,309.3,9.0,35.05,91,3,3.0,1,0
1026,2015,580232,1,37,67,0,1,194.4,14.5,22.03,93,5,4.0,1,0
1027,2015,580663,1,30,95,1,0,248.25,11.5,28.14,89,2,4.0,1,1
1028,2015,582042,1,22,71,0,0,296.85,6.7,33.64,56,5,2.0,3,0
1029,2015,582097,1,36,147,0,0,314.1,11.3,35.6,123,3,4.0,2,0
1030,2015,582178,1,40,45,0,1,203.7,7.9,23.09,92,6,3.0,2,0
1031,2015,582734,0,38,66,0,0,307.65,9.2,34.87,95,6,3.0,2,0
1032,2015,582919,1,36,88,0,0,397.2,14.8,45.02,115,2,4.0,1,1
1033,2015,584007,1,53,45,0,0,311.4,12.4,35.29,125,13,4.0,1,0
1034,2015,584096,1,52,162,0,0,106.05,9.1,12.02,82,3,3.0,4,1
1035,2015,584164,1,36,99,0,1,301.05,9.1,34.12,102,5,3.0,1,0
1036,2015,584361,1,38,35,0,0,158.4,8.7,17.95,77,3,3.0,0,0
1037,2015,584691,0,26,41,0,1,359.7,7.3,40.77,100,1,2.0,2,0
1038,2015,585240,1,51,13,0,1,473.4,12.1,53.65,123,3,4.0,3,0
1039,2015,585429,0,47,93,0,0,268.95,11.5,30.48,131,6,4.0,3,0
1040,2015,585470,1,33,46,0,0,321.15,8.2,36.4,113,3,3.0,2,0
1041,2015,585569,1,22,105,0,1,152.85,12.9,17.32,77,2,4.0,0,0
1042,2015,585620,0,34,48,0,0,297.3,5.1,33.69,73,5,2.0,1,0
1043,2015,585700,1,42,90,0,0,268.65,10.6,30.45,91,7,3.0,3,0
1044,2015,585853,0,36,92,1,1,421.65,7.5,47.79,76,3,3.0,0,0
1045,2015,586302,1,38,75,0,1,177.75,13.4,20.15,99,3,4.0,2,0
1046,2015,587464,0,41,85,0,1,424.8,6.3,48.14,80,1,2.0,5,0
1047,2015,588138,0,35,143,0,0,313.65,14.0,35.55,90,6,4.0,0,0
1048,2015,588158,1,40,157,0,0,331.05,11.5,37.52,113,7,4.0,4,0
1049,2015,588340,1,48,127,0,0,359.7,11.3,40.77,110,5,4.0,1,0
1050,2015,588749,1,41,149,0,0,326.55,9.6,37.01,99,3,3.0,3,0
1051,2015,589293,0,25,117,0,0,272.25,14.7,30.86,82,9,4.0,2,0
1052,2015,589972,1,30,92,1,0,93.9,10.4,10.64,80,2,3.0,1,1
1053,2015,589990,0,46,99,0,0,218.4,10.9,24.75,83,5,3.0,1,0
1054,2015,590415,0,35,67,1,1,271.65,16.9,30.79,106,4,5.0,0,1
1055,2015,590942,0,28,146,0,0,254.25,9.0,28.82,115,7,3.0,2,0
1056,2015,590962,1,32,111,0,0,264.6,11.2,29.99,138,2,4.0,0,0
1057,2015,592128,0,35,163,0,0,286.95,12.8,32.52,121,4,4.0,1,0
1058,2015,592396,1,31,48,0,1,258.0,8.0,29.24,96,5,3.0,1,0
1059,2015,592710,1,36,69,0,0,342.3,10.7,38.79,60,5,3.0,3,0
1060,2015,593638,0,37,52,0,1,195.15,13.5,22.12,87,5,4.0,2,0
1061,2015,594382,0,35,97,0,0,414.15,8.9,46.94,73,4,3.0,0,1
1062,2015,594571,1,46,135,0,1,302.1,12.9,34.24,131,4,4.0,2,1
1063,2015,594919,1,43,20,0,0,285.0,6.3,32.3,102,6,2.0,0,0
1064,2015,595012,0,27,44,0,0,360.45,10.6,40.85,106,2,3.0,1,0
1065,2015,595702,1,30,136,0,1,214.65,11.4,24.33,120,5,4.0,2,0
1066,2015,596087,0,38,141,0,1,278.1,8.0,31.52,107,3,3.0,4,0
1067,2015,596501,1,30,120,0,0,247.5,8.3,28.05,86,8,3.0,1,0
1068,2015,597043,1,38,51,0,0,274.65,7.0,31.13,121,3,2.0,1,0
1069,2015,597099,1,34,132,0,0,125.1,7.6,14.18,114,5,3.0,1,0
1070,2015,597500,0,27,50,0,0,283.35,11.6,32.11,124,8,4.0,3,0
1071,2015,597936,1,28,63,0,0,88.35,9.4,10.01,88,3,3.0,1,0
1072,2015,597966,0,66,212,0,0,189.0,7.6,21.42,102,3,3.0,1,0
1073,2015,598096,1,32,92,0,1,201.0,9.7,22.78,118,4,3.0,0,0
1074,2015,598619,0,38,73,0,0,273.45,18.0,30.99,113,5,5.0,1,0
1075,2015,599434,0,27,71,0,1,274.8,11.9,31.14,109,6,4.0,1,0
1076,2015,599561,1,30,114,0,1,187.8,12.9,21.28,89,3,4.0,1,0
1077,2015,599684,1,38,98,1,0,18.75,7.7,2.13,88,9,3.0,1,0
1078,2015,599814,0,22,86,0,0,125.25,12.6,14.2,75,3,4.0,0,0
1079,2015,599834,1,27,40,0,0,173.55,9.3,19.67,91,6,3.0,1,0
1080,2015,600267,0,29,78,0,0,313.35,12.8,35.51,120,7,4.0,0,0
1081,2015,600625,0,46,108,0,0,168.0,4.1,19.04,93,4,2.0,4,1
1082,2015,601179,1,56,159,0,0,283.65,10.4,32.15,106,5,3.0,1,1
1083,2015,601196,0,42,101,0,1,300.15,15.5,34.02,90,4,5.0,0,0
1084,2015,601368,1,62,54,0,0,315.75,8.5,35.79,53,5,3.0,1,0
1085,2015,601943,1,42,153,0,0,293.1,11.6,33.22,97,6,4.0,1,0
1086,2015,602075,1,26,121,0,1,290.7,5.9,32.95,95,4,2.0,0,0
1087,2015,602089,0,49,103,0,1,181.5,7.7,20.57,76,4,3.0,2,0
1088,2015,602447,1,34,72,0,0,311.7,13.1,35.33,124,4,4.0,0,0
1089,2015,602977,0,43,97,0,0,254.55,12.8,28.85,83,6,4.0,3,0
1090,2015,603529,0,39,105,0,0,154.2,13.2,17.48,113,5,4.0,2,0
1091,2015,603780,1,40,197,1,0,190.95,13.7,21.64,95,5,4.0,5,1
1092,2015,604499,1,54,169,0,0,151.2,9.5,17.14,95,2,3.0,0,0
1093,2015,605195,1,42,68,0,1,264.0,14.7,29.92,71,7,4.0,1,0
1094,2015,605547,1,47,97,0,0,169.05,6.5,19.16,76,5,2.0,1,0
1095,2015,605674,1,36,75,0,0,339.15,10.3,38.44,98,5,3.0,1,0
1096,2015,605685,0,38,112,0,0,255.6,11.6,28.97,100,4,4.0,1,0
1097,2015,606034,1,32,78,0,0,208.8,11.8,23.66,125,3,4.0,3,0
1098,2015,606532,0,39,76,0,0,306.3,10.5,34.71,105,2,3.0,0,0
1099,2015,606541,1,51,120,0,1,230.25,10.2,26.1,94,7,3.0,5,0
1100,2015,606796,0,45,165,0,0,231.3,10.9,26.21,99,4,3.0,6,0
1101,2015,607754,1,37,124,0,0,277.2,10.5,31.42,95,6,3.0,1,0
1102,2015,609402,1,41,107,0,0,200.7,8.9,22.75,115,4,3.0,0,0
1103,2015,609414,0,22,126,0,0,343.05,11.8,38.88,100,4,4.0,1,0
1104,2015,610420,1,45,138,0,0,255.75,11.2,28.99,111,7,4.0,2,0
1105,2015,611206,0,42,116,0,0,206.1,12.4,23.36,64,2,4.0,3,0
1106,2015,611456,0,35,100,0,1,88.2,7.1,10.0,118,3,2.0,0,0
1107,2015,611495,0,33,84,0,0,207.9,7.8,23.56,137,4,3.0,0,0
1108,2015,612327,1,31,155,0,0,393.6,8.3,44.61,85,6,3.0,2,0
1109,2015,613431,1,43,121,0,0,311.85,7.7,35.34,114,2,3.0,2,0
1110,2015,614347,0,37,123,0,0,316.5,9.8,35.87,104,7,3.0,3,0
1111,2015,614554,1,32,129,0,1,307.5,11.7,34.85,81,8,4.0,1,0
1112,2015,615566,0,53,129,0,0,209.25,13.1,23.72,97,8,4.0,0,0
1113,2015,616596,0,41,158,0,0,334.2,6.9,37.88,106,2,2.0,2,0
1114,2015,616918,0,26,75,0,1,196.35,12.4,22.25,68,4,4.0,1,0
1115,2015,617765,1,29,115,0,0,429.6,6.9,48.69,141,6,2.0,1,1
1116,2015,618214,1,38,111,0,0,265.35,10.5,30.07,84,2,3.0,4,1
1117,2015,618538,0,20,61,0,0,296.55,7.0,33.61,93,3,2.0,2,0
1118,2015,618687,1,44,42,0,0,294.75,4.0,33.41,105,7,2.0,0,0
1119,2015,618736,1,38,54,0,0,429.9,11.5,48.72,107,5,4.0,1,1
1120,2015,618935,1,52,96,0,1,391.95,11.3,44.42,97,2,4.0,1,0
1121,2015,620209,0,35,126,0,0,317.4,7.8,35.97,60,1,3.0,1,0
1122,2015,620451,1,37,112,0,0,252.9,9.8,28.66,110,5,3.0,1,0
1123,2015,620644,1,48,87,0,0,355.8,11.0,40.32,81,3,3.0,1,0
1124,2015,620892,1,25,125,0,0,205.65,8.6,23.31,114,4,3.0,1,0
1125,2015,620921,0,38,59,0,0,232.8,8.7,26.38,80,4,3.0,1,0
1126,2015,621278,0,36,129,0,0,501.45,10.4,56.83,83,6,3.0,0,1
1127,2015,621337,0,39,121,0,0,286.05,9.8,32.42,103,4,3.0,3,0
1128,2015,621668,0,40,32,0,0,236.85,12.8,26.84,102,3,4.0,1,0
1129,2015,623006,0,36,116,0,0,251.7,7.3,28.53,128,4,2.0,2,0
1130,2015,623155,0,32,110,0,0,243.0,8.9,27.54,99,8,3.0,0,0
1131,2015,623511,1,35,36,0,1,224.1,6.7,25.4,87,2,2.0,0,0
1132,2015,623737,1,43,81,0,0,263.25,10.2,29.84,98,3,3.0,1,0
1133,2015,623899,1,35,66,0,1,286.2,8.9,32.44,108,6,3.0,0,0
1134,2015,624466,0,27,64,0,1,273.15,10.6,30.96,86,5,3.0,2,0
1135,2015,625536,1,56,143,0,0,178.65,12.2,20.25,100,4,4.0,0,0
1136,2015,626162,1,44,70,0,0,349.2,12.9,39.58,104,7,4.0,0,1
1137,2015,626228,0,28,138,1,0,69.75,9.6,7.91,95,4,3.0,4,1
1138,2015,626273,1,27,65,0,0,316.95,13.2,35.92,118,5,4.0,3,0
1139,2015,627687,0,31,85,0,0,389.7,5.4,44.17,72,1,2.0,0,0
1140,2015,627901,0,36,159,0,1,170.85,11.8,19.36,137,9,4.0,1,0
1141,2015,628265,1,43,85,0,0,145.05,9.7,16.44,88,3,3.0,2,0
1142,2015,628598,1,42,98,0,0,244.2,6.0,27.68,104,3,2.0,2,0
1143,2015,629901,1,44,131,0,0,317.7,10.8,36.01,96,7,3.0,0,0
1144,2015,629946,1,72,75,0,0,184.2,10.7,20.88,91,2,3.0,2,0
1145,2015,630107,1,32,110,0,0,197.85,7.1,22.42,105,4,2.0,1,0
1146,2015,631754,0,25,77,0,0,213.45,9.9,24.19,82,1,3.0,1,0
1147,2015,631810,0,49,158,0,0,303.0,10.4,34.34,84,6,3.0,1,0
1148,2015,632309,1,35,155,0,1,274.95,5.1,31.16,90,7,2.0,1,0
1149,2015,632362,1,40,87,0,1,215.25,11.2,24.4,69,5,4.0,0,0
1150,2015,632372,0,50,116,0,0,288.15,7.9,32.66,94,2,3.0,3,0
1151,2015,632379,0,28,149,0,0,310.95,8.6,35.24,83,4,3.0,1,0
1152,2015,632915,1,38,86,0,0,285.75,10.1,32.39,89,5,3.0,3,0
1153,2015,633760,0,25,146,0,1,303.75,7.8,34.43,77,2,3.0,1,0
1154,2015,633877,1,40,179,0,0,328.8,6.1,37.26,104,5,2.0,0,0
1155,2015,634050,1,29,106,0,0,267.6,9.6,30.33,105,2,3.0,0,0
1156,2015,634909,1,30,134,0,0,304.05,12.1,34.46,108,7,4.0,0,0
1157,2015,635049,1,49,68,0,0,197.4,10.2,22.37,107,5,3.0,3,0
1158,2015,635612,0,46,59,0,0,225.3,12.1,25.53,128,2,4.0,1,0
1159,2015,635997,1,42,60,0,0,379.05,12.4,42.96,100,4,4.0,2,0
1160,2015,636190,1,40,29,1,1,352.5,5.7,39.95,106,7,2.0,2,0
1161,2015,637281,1,56,100,0,0,106.2,9.5,12.04,125,1,3.0,6,1
1162,2015,637476,0,20,185,1,1,231.15,12.9,26.2,105,3,4.0,2,0
1163,2015,638869,0,30,100,1,0,102.75,12.1,11.65,99,9,4.0,0,0
1164,2015,639438,0,24,185,0,1,284.7,7.5,32.27,126,3,3.0,1,0
1165,2015,639725,0,43,157,0,1,288.9,6.8,32.74,139,5,2.0,3,0
1166,2015,640102,0,42,158,0,0,331.35,6.4,37.55,75,5,2.0,0,0
1167,2015,640148,0,37,86,0,1,338.1,12.9,38.32,112,3,4.0,1,0
1168,2015,641119,0,35,41,0,1,291.6,17.2,33.05,115,9,5.0,2,0
1169,2015,641375,0,28,72,0,1,144.9,6.2,16.42,117,4,2.0,4,1
1170,2015,641466,1,28,101,1,0,290.55,11.6,32.93,100,8,4.0,0,0
1171,2015,642080,1,47,157,0,0,336.75,11.5,38.17,118,2,4.0,2,0
1172,2015,642802,0,36,93,0,1,176.85,9.8,20.04,86,3,3.0,1,0
1173,2015,643032,0,33,75,0,0,249.45,6.1,28.27,80,5,2.0,1,0
1174,2015,643397,0,54,136,0,0,213.45,6.0,24.19,75,11,2.0,2,0
1175,2015,643674,1,33,136,0,0,138.0,10.3,15.64,90,10,3.0,1,0
1176,2015,644281,1,42,45,0,1,137.55,7.7,15.59,103,5,3.0,1,0
1177,2015,644601,1,47,101,0,1,181.65,10.1,20.59,75,6,3.0,0,0
1178,2015,645595,1,49,67,0,0,269.7,10.9,30.57,97,4,3.0,0,0
1179,2015,645985,0,39,91,1,1,140.25,9.9,15.9,133,3,3.0,0,0
1180,2015,646421,1,46,87,1,0,250.95,11.0,28.44,88,6,3.0,1,0
1181,2015,646553,0,47,68,0,0,334.2,11.0,37.88,111,3,3.0,3,0
1182,2015,646606,0,36,88,0,1,329.25,16.1,37.32,92,5,5.0,1,0
1183,2015,646745,1,59,55,0,0,283.5,17.1,32.13,87,6,5.0,0,0
1184,2015,647023,1,50,86,0,0,335.85,7.3,38.06,143,9,2.0,1,0
1185,2015,647042,1,32,73,0,0,321.45,10.8,36.43,92,13,3.0,1,0
1186,2015,647251,0,46,215,0,0,125.4,10.7,14.21,110,9,3.0,0,0
1187,2015,648706,0,31,105,0,0,173.25,13.3,19.64,90,5,4.0,3,0
1188,2015,649070,1,35,62,0,0,239.85,5.6,27.18,109,4,2.0,1,0
1189,2015,649529,1,50,111,0,0,148.95,9.0,16.88,94,6,3.0,3,0
1190,2015,649582,0,48,46,0,0,187.2,8.6,21.22,72,4,3.0,2,0
1191,2015,650101,1,56,117,1,0,81.3,8.6,9.21,84,2,3.0,1,1
1192,2015,650136,0,43,136,0,0,375.3,13.0,42.53,114,2,4.0,1,1
1193,2015,650525,0,37,113,0,0,193.05,9.2,21.88,135,4,3.0,2,1
1194,2015,650616,0,25,75,0,0,471.9,5.7,53.48,100,3,2.0,2,1
1195,2015,651092,0,30,139,0,0,289.2,13.0,32.78,101,3,4.0,3,0
1196,2015,651751,1,58,113,0,0,323.25,6.6,36.64,91,9,2.0,4,0
1197,2015,652115,0,32,158,0,0,314.85,8.2,35.68,93,3,3.0,1,0
1198,2015,652292,1,32,94,0,0,351.6,2.0,39.85,121,2,1.0,1,1
1199,2015,652353,1,33,11,0,1,197.25,10.0,22.36,87,3,3.0,2,0
1200,2015,652365,1,29,132,0,0,287.85,12.6,32.62,88,2,4.0,1,0
1201,2015,653069,1,39,41,0,0,314.85,9.6,35.68,104,4,3.0,1,0
1202,2015,653347,1,53,74,0,0,159.6,11.4,18.09,81,3,4.0,1,0
1203,2015,654129,1,42,37,0,0,350.55,12.0,39.73,101,2,4.0,2,0
1204,2015,654174,0,35,130,0,1,212.85,8.7,24.12,101,5,3.0,0,0
1205,2015,654914,1,29,128,0,0,293.4,16.0,33.25,76,2,5.0,0,0
1206,2015,655068,1,37,118,1,1,230.7,9.2,26.15,103,6,3.0,1,0
1207,2015,655895,1,31,50,0,0,387.15,11.7,43.88,110,5,4.0,1,0
1208,2015,657007,0,33,99,0,1,131.55,7.3,14.91,112,4,2.0,2,0
1209,2015,658304,0,28,76,0,0,449.25,13.7,50.92,134,4,4.0,0,1
1210,2015,658333,1,27,107,1,0,410.25,11.0,46.5,67,9,3.0,2,0
1211,2015,658453,0,29,83,0,0,341.85,12.1,38.74,100,5,4.0,1,0
1212,2015,658778,1,57,96,1,0,300.9,11.2,34.1,95,5,4.0,2,0
1213,2015,659077,0,46,98,0,0,309.75,12.4,35.11,115,5,4.0,5,0
1214,2015,659090,1,43,63,0,1,228.3,12.3,25.87,103,5,4.0,1,0
1215,2015,659418,0,51,104,0,0,351.3,9.8,39.81,79,6,3.0,0,1
1216,2015,659694,1,29,123,0,0,171.6,11.0,19.45,102,3,3.0,0,0
1217,2015,660340,1,45,88,0,0,98.1,13.8,11.12,113,1,4.0,2,0
1218,2015,660935,0,44,131,0,1,234.9,13.4,26.62,120,10,4.0,1,0
1219,2015,662160,1,66,137,0,0,345.3,10.7,39.13,111,7,3.0,4,0
1220,2015,662662,0,42,20,0,1,257.25,7.1,29.16,125,3,2.0,0,0
1221,2015,663391,1,54,13,0,0,87.6,11.9,9.93,115,5,4.0,1,0
1222,2015,663624,1,25,168,0,1,263.85,7.3,29.9,81,5,2.0,2,0
1223,2015,663672,1,38,92,1,0,196.05,9.4,22.22,98,2,3.0,2,1
1224,2015,664641,0,29,147,1,0,235.5,7.1,26.69,96,6,2.0,0,0
1225,2015,665818,0,37,142,0,1,356.1,9.2,40.36,110,3,3.0,3,0
1226,2015,666144,0,40,70,0,0,263.1,11.6,29.82,96,4,4.0,0,0
1227,2015,666573,0,52,141,0,0,240.15,7.0,27.22,107,1,2.0,2,0
1228,2015,667099,0,31,95,0,0,403.5,7.3,45.73,61,4,2.0,2,1
1229,2015,667416,0,31,13,0,0,219.6,11.3,24.89,96,3,4.0,1,0
1230,2015,667709,1,36,37,0,0,309.0,8.4,35.02,86,11,3.0,0,0
1231,2015,668129,1,38,78,0,0,346.5,9.5,39.27,120,3,3.0,1,0
1232,2015,669090,1,38,105,0,0,210.9,6.8,23.9,83,3,2.0,2,0
1233,2015,669647,0,32,68,1,0,222.75,14.5,25.25,121,7,4.0,1,1
1234,2015,669878,0,63,142,0,1,231.0,10.8,26.18,83,5,3.0,1,0
1235,2015,670143,1,32,77,0,0,284.25,9.2,32.22,91,7,3.0,0,0
1236,2015,670575,1,33,101,0,0,230.7,11.6,26.15,77,2,4.0,4,0
1237,2015,670709,1,42,56,0,0,226.35,11.7,25.65,115,5,4.0,3,0
1238,2015,671533,1,31,112,0,1,170.55,10.0,19.33,118,3,3.0,2,0
1239,2015,671575,1,41,98,0,0,109.2,10.5,12.38,110,4,3.0,3,0
1240,2015,671616,1,38,79,0,0,392.55,6.0,44.49,83,3,2.0,3,1
1241,2015,671980,0,44,83,0,0,202.2,7.7,22.92,123,5,3.0,2,0
1242,2015,672085,1,50,15,1,0,212.1,8.1,24.04,88,3,3.0,2,0
1243,2015,672333,1,30,182,0,0,264.15,9.7,29.94,134,4,3.0,1,0
1244,2015,672828,0,51,167,1,0,367.2,10.7,41.62,110,3,3.0,2,0
1245,2015,673382,0,48,98,0,0,247.5,12.5,28.05,94,7,4.0,1,1
1246,2015,673611,0,38,119,0,0,238.65,8.8,27.05,91,3,3.0,5,1
1247,2015,674204,1,69,77,0,1,224.1,10.1,25.4,84,6,3.0,1,0
1248,2015,675304,0,59,162,0,0,330.9,10.5,37.5,89,11,3.0,1,0
1249,2015,676034,0,57,96,0,0,146.4,11.6,16.59,105,9,4.0,1,0
1250,2015,676821,1,30,43,0,0,265.8,12.7,30.12,144,2,4.0,4,0
1251,2015,677238,0,46,109,0,0,243.9,11.5,27.64,118,4,4.0,0,0
1252,2015,678142,1,58,61,0,1,381.6,10.5,43.25,91,4,3.0,0,0
1253,2015,678217,0,18,64,0,0,218.25,8.9,24.74,91,8,3.0,1,0
1254,2015,678981,0,37,47,0,1,211.95,7.8,24.02,84,2,3.0,1,0
1255,2015,679062,1,42,80,0,0,222.9,10.0,25.26,86,2,3.0,2,0
1256,2015,679437,1,24,66,0,0,51.0,11.5,5.78,120,3,4.0,0,0
1257,2015,679528,0,42,73,0,1,291.6,11.5,33.05,110,3,4.0,0,0
1258,2015,679548,0,27,116,0,1,402.9,11.6,45.66,106,3,4.0,2,0
1259,2015,680378,0,64,134,0,0,265.8,8.9,30.12,113,3,3.0,2,0
1260,2015,680534,1,39,46,0,0,246.3,8.1,27.91,119,1,3.0,1,0
1261,2015,680762,1,33,83,0,0,506.1,15.8,57.36,114,7,5.0,0,1
1262,2015,680910,0,62,79,0,0,331.35,12.2,37.55,74,2,4.0,1,0
1263,2015,681326,0,47,75,0,0,214.8,11.9,24.34,96,9,4.0,1,0
1264,2015,681418,1,34,87,0,1,361.2,7.1,40.94,115,3,2.0,2,0
1265,2015,681779,0,22,95,0,0,251.4,13.4,28.49,113,6,4.0,2,0
1266,2015,681808,0,34,43,1,0,377.25,9.3,42.76,67,4,3.0,0,0
1267,2015,681978,1,31,112,0,1,274.8,9.7,31.14,95,3,3.0,0,0
1268,2015,682221,0,36,127,1,0,265.35,7.7,30.07,138,2,3.0,1,1
1269,2015,682601,0,36,59,0,0,249.45,10.0,28.27,108,3,3.0,2,0
1270,2015,683088,1,42,62,0,0,273.45,11.2,30.99,131,1,4.0,2,0
1271,2015,683510,1,32,145,0,1,386.55,11.1,43.81,86,4,3.0,2,0
1272,2015,683661,0,35,122,0,0,444.6,11.4,50.39,107,3,4.0,4,1
1273,2015,683865,1,58,95,0,0,262.8,7.5,29.78,95,2,3.0,1,0
1274,2015,684894,1,40,100,0,0,305.7,12.5,34.65,83,3,4.0,0,0
1275,2015,684897,1,34,48,0,1,228.0,15.7,25.84,109,5,5.0,2,1
1276,2015,685001,1,49,111,0,1,249.3,11.2,28.25,92,2,4.0,3,0
1277,2015,686010,1,29,107,1,0,199.95,12.9,22.66,123,2,4.0,3,1
1278,2015,686813,1,50,104,0,1,420.3,13.3,47.63,102,3,4.0,4,0
1279,2015,686858,0,45,125,0,0,305.1,11.0,34.58,113,4,3.0,1,0
1280,2015,687247,1,55,85,1,0,295.8,8.3,33.52,133,4,3.0,4,0
1281,2015,687293,1,37,111,0,0,337.35,10.3,38.23,97,3,3.0,0,0
1282,2015,687442,1,75,128,0,1,268.95,8.6,30.48,78,7,3.0,0,0
1283,2015,688372,1,28,72,0,0,177.3,12.2,20.09,106,3,4.0,3,0
1284,2015,688681,1,33,67,0,0,302.1,7.0,34.24,119,3,2.0,0,0
1285,2015,689875,0,42,182,0,0,103.65,6.5,11.75,96,4,2.0,0,0
1286,2015,690137,1,44,103,0,1,167.7,6.9,19.01,81,4,2.0,1,0
1287,2015,690668,0,34,114,0,0,127.05,14.5,14.4,95,8,4.0,1,0
1288,2015,691035,1,45,159,0,0,413.7,7.4,46.89,93,5,2.0,2,1
1289,2015,691292,1,41,146,0,1,231.0,8.2,26.18,107,4,3.0,3,0
1290,2015,691528,1,51,60,1,1,398.85,14.0,45.2,82,12,4.0,0,1
1291,2015,691950,0,35,88,0,0,327.3,8.0,37.09,99,1,3.0,1,0
1292,2015,692246,0,57,100,0,0,282.75,15.2,32.05,88,5,5.0,2,0
1293,2015,692646,1,35,111,0,0,344.1,10.4,39.0,95,6,3.0,4,0
1294,2015,692782,1,38,79,0,0,333.45,8.9,37.79,82,4,3.0,3,0
1295,2015,692976,0,46,111,0,0,165.6,7.7,18.77,105,6,3.0,2,0
1296,2015,693251,1,52,85,0,0,248.7,10.9,28.19,116,3,3.0,5,1
1297,2015,693256,1,30,111,0,0,321.45,12.0,36.43,98,2,4.0,1,0
1298,2015,693362,1,42,137,0,0,365.1,12.2,41.38,104,5,4.0,0,0
1299,2015,693846,1,40,137,0,0,211.65,8.0,23.99,75,7,3.0,2,0
1300,2015,695828,1,34,166,0,0,272.1,11.6,30.84,94,6,4.0,1,0
1301,2015,695860,1,26,70,0,0,89.25,11.1,10.12,86,6,3.0,0,0
1302,2015,695870,0,36,108,0,1,243.15,9.6,27.56,76,3,3.0,4,1
1303,2015,696503,0,48,87,0,0,346.95,13.0,39.32,136,6,4.0,1,0
1304,2015,696895,0,39,93,0,1,207.15,6.8,23.48,115,3,2.0,2,0
1305,2015,697976,1,29,77,0,0,345.0,11.3,39.1,136,3,4.0,2,0
1306,2015,698329,0,31,23,0,0,285.3,15.0,32.33,73,4,5.0,6,0
1307,2015,698421,1,44,86,0,0,192.45,12.2,21.81,152,5,4.0,7,1
1308,2015,699288,1,50,96,0,0,255.75,12.2,28.99,117,6,4.0,1,0
1309,2015,699428,1,21,96,0,0,270.9,10.3,30.7,125,4,3.0,1,1
1310,2015,699500,0,48,77,0,1,203.85,11.5,23.1,74,3,4.0,4,1
1311,2015,699741,0,22,140,0,0,180.45,7.7,20.45,74,3,3.0,4,1
1312,2015,700144,1,48,136,1,0,299.4,11.0,33.93,84,4,3.0,3,1
1313,2015,700192,1,31,99,0,0,218.4,11.4,24.75,86,7,4.0,1,0
1314,2015,700440,1,39,174,0,0,209.1,10.0,23.7,107,5,3.0,2,0
1315,2015,700734,0,58,90,0,1,225.15,5.8,25.52,97,4,2.0,1,0
1316,2015,701063,0,73,6,0,0,275.4,10.2,31.21,79,2,3.0,1,0
1317,2015,701515,1,41,75,0,1,245.4,13.1,27.81,115,3,4.0,3,0
1318,2015,702466,0,21,50,0,0,235.65,6.1,26.71,111,2,2.0,1,0
1319,2015,702597,1,30,161,0,1,360.6,16.1,40.87,112,6,5.0,0,0
1320,2015,702879,0,49,123,0,1,328.05,15.0,37.18,116,1,5.0,0,0
1321,2015,703082,1,28,166,0,0,260.85,15.3,29.56,113,5,5.0,0,0
1322,2015,703357,0,39,93,0,0,147.6,14.2,16.73,114,4,4.0,1,0
1323,2015,703487,1,42,139,0,0,247.5,12.6,28.05,128,8,4.0,1,0
1324,2015,703848,1,35,48,0,1,317.55,12.2,35.99,80,1,4.0,1,0
1325,2015,704056,0,38,95,0,1,370.5,10.5,41.99,90,4,3.0,3,0
1326,2015,704462,0,36,91,0,0,326.85,10.6,37.04,110,2,3.0,1,0
1327,2015,704932,1,42,24,0,1,247.35,6.7,28.03,55,9,2.0,1,0
1328,2015,705134,0,42,243,0,0,143.25,6.6,16.24,118,6,2.0,2,0
1329,2015,705911,0,46,113,0,0,323.85,4.9,36.7,123,5,2.0,3,0
1330,2015,706662,0,41,148,0,0,277.8,9.5,31.48,104,13,3.0,1,0
1331,2015,707492,1,34,77,0,0,377.7,9.8,42.81,109,7,3.0,2,1
1332,2015,707629,1,42,85,0,0,302.1,12.0,34.24,106,3,4.0,1,0
1333,2015,709367,0,45,108,0,0,281.1,12.6,31.86,107,8,4.0,1,0
1334,2015,709479,1,19,1,0,0,217.2,13.8,24.62,79,3,4.0,1,0
1335,2015,709886,0,34,45,0,0,169.2,9.0,19.18,106,3,3.0,2,0
1336,2015,710132,1,40,35,0,0,391.2,5.8,44.34,123,2,2.0,1,0
1337,2015,710290,0,29,127,0,0,220.05,13.7,24.94,110,3,4.0,1,0
1338,2015,710413,1,41,92,0,0,137.55,9.2,15.59,86,4,3.0,2,0
1339,2015,710626,1,57,120,0,1,319.05,9.7,36.16,119,13,3.0,2,0
1340,2015,711041,1,59,73,0,0,141.15,9.8,16.0,77,4,3.0,0,0
1341,2015,711328,0,37,117,0,0,224.85,13.3,25.48,92,13,4.0,2,0
1342,2015,711697,1,43,78,0,0,285.45,11.7,32.35,109,5,4.0,2,0
